abs_corr,ci,ci_sigma,dsigma,extinction,htmid,kron_radius,kron_radius_sigma,num_filters,num_visits,spectrum_flag,start_mjd,start_time,stop_mjd,stop_time,x,y,z,match_id,target_name,num_images,num_images_per_filter,ra,dec,filter,flux,flux_sigma
"Y","1.790000033634965","0","0","0.10850829631090164","17405116422884","0.3499999940395355","0","1","1","N","50518.12890615733","1997-03-11 03:05:37.497","50518.15234369924","1997-03-11 03:39:22.497","0.4987207803958254","0.768407290201761","0.4010334394621671","82594587","REV-PPL-15","1","1","57.015146360243854","23.6427996789122","w2_f814w","19.766599655151367","0"
"Y","1.7100537336000832","0.08067097145591291","9.555959428095065","0.10850829631090164","17405116472135","0.3499999940395355","0","1","2","N","50671.06682549324","1997-08-11 01:36:13.723","51039.692988282535","1998-08-14 16:37:54.190","0.4985524514736114","0.7685192106914653","0.40102827322896895","68494265","PPL-15-NEW","2","2","57.027788568007445","23.64247655390394","w2_f814w","17.393349647521973","0.008450508117675781"
"Y","1.0037096597815072","0.008743794255908535","9.04097044441327","0.10850829631090164","17405116460058","0.3499999940395355","0","1","2","N","50671.06682549324","1997-08-11 01:36:13.723","51039.692988282535","1998-08-14 16:37:54.190","0.4984740451693239","0.768581614802281","0.4010061441944289","78626836","PPL-15-NEW","2","2","57.03402679520063","23.641092489843153","w2_f814w","18.410149574279785","0.02995014190673828"
"Y","0.9331182766986149","0","0","0.10850829631090164","17405108817339","0.3499999940395355","0","1","1","N","50518.12890615733","1997-03-11 03:05:37.497","50518.15234369924","1997-03-11 03:39:22.497","0.49879288118096754","0.7683361131490377","0.4010801402647838","86710558","REV-PPL-15","1","1","57.00893986683448","23.645720643451707","w2_f814w","19.109100341796875","0"
"N","0.9937634391169393","0","0","0.10850829631090164","17405108815447","0.3499999940395355","0","1","1","N","50160.07101914799","1996-03-18 01:42:16.057","50160.096482106484","1996-03-18 02:18:56.057","0.4988437385239996","0.7683024434108727","0.4010813882297235","91705370","PPL-15","1","1","57.0051251","23.6457987","w2_f814w","19.08919906616211","0"
"N","1.0051613212913595","0","0","0.10850829631090164","17405110128531","0.3499999940395355","0","1","1","N","50160.07101914799","1996-03-18 01:42:16.057","50160.096482106484","1996-03-18 02:18:56.057","0.4988430554220976","0.7682509986709701","0.4011807686046316","85736103","PPL-15","1","1","57.00340859999999","23.652014800000003","w2_f814w","17.924800872802734","0"
"Y","1.062042995165753","0","0","0.10850829631090164","17405118251851","0.3499999940395355","0","1","1","N","50518.12890615733","1997-03-11 03:05:37.497","50518.15234369924","1997-03-11 03:39:22.497","0.4987924787145899","0.7682844851863759","0.40117952714491006","82558898","REV-PPL-15","1","1","57.007202585405736","23.651937146645324","w2_f814w","18.027299880981445","0"
"Y","0.888625376245173","0.0522583355751352","37.26149984070419","0.10751949995756149","17405119311107","0.5108333313465119","0.19484502634651654","1","3","N","50518.12890615733","1997-03-11 03:05:37.497","51039.692988282535","1998-08-14 16:37:54.190","0.49860398540237405","0.7683526251019286","0.401283327887922","80593281","REV-PPL-15","3","3","57.01941302785395","23.658430045854264","w2_f814w","18.653400421142578","0.024900436401367188"
"N","1.1477653540712496","0","0","0.10751949995756149","17405119311421","0.45499999999999996","0","1","1","N","50160.07101914799","1996-03-18 01:42:16.057","50160.096482106484","1996-03-18 02:18:56.057","0.4986545608080646","0.7683191905699063","0.40128450055704884","42058599","PPL-15","1","1","57.0156207","23.658503400000004","w2_f814w","18.721799850463867","0"
"Y","1.0654562511923593","0.10992624325180794","9.842052722708582","0.10751949995756149","17405118255573","0.4549999999999999","6.798699777552591e-17","1","3","N","50518.12890615733","1997-03-11 03:05:37.497","51039.692988282535","1998-08-14 16:37:54.190","0.4986638047416832","0.7682865635552741","0.4013354782496956","15596984","REV-PPL-15","3","3","57.01402452521539","23.661692254402386","w2_f814w","19.63719940185547","0.036800384521484375"
"N","0.9967741786792713","0","0","0.10751949995756149","17405118256289","0.3499999940395355","0","1","1","N","50160.07101914799","1996-03-18 01:42:16.057","50160.096482106484","1996-03-18 02:18:56.057","0.49871422746772337","0.7682532989951918","0.40133650208307275","33580625","PPL-15","1","1","57.01024590000001","23.6617563","w2_f814w","19.321199417114258","0"
"N","0.8864525143660646","0","0","0.10751949995756149","17405118275832","0.45499999999999996","0","1","1","N","50160.07101914799","1996-03-18 01:42:16.057","50160.096482106484","1996-03-18 02:18:56.057","0.4986149137811709","0.7683081063738042","0.4013549818244375","10007517","PPL-15","1","1","57.0173236","23.6629123","w2_f814w","19.389299392700195","0"
"Y","0.98827955543354","0.025547062969322784","7.999753289719542","0.10751949995756149","17405119359632","0.3499999940395355","0","1","2","N","50671.06682549324","1997-08-11 01:36:13.723","51039.692988282535","1998-08-14 16:37:54.190","0.49854058517970784","0.7684302651130044","0.4012134252342535","82668980","PPL-15-NEW","2","2","57.02538335555911","23.65405748983146","w2_f814w","19.3912992477417","0.0012998580932617188"
"Y","1.1259677589580575","0.07139494860977656","13.405130682116509","0.10751949995756149","17405119350604","0.3499999940395355","0","1","2","N","50671.06682549324","1997-08-11 01:36:13.723","51039.692988282535","1998-08-14 16:37:54.190","0.4984725323233578","0.768420466221039","0.40131673477812185","51293105","PPL-15-NEW","2","2","57.02862097694631","23.660519767772787","w2_f814w","18.13284969329834","0.04214954376220703"
"Y","0.8830209869098248","0.07228079007459333","15.556552272734061","0.10751949995756149","17405119340166","0.4199999980131785","0.06062178170618645","1","3","N","50518.12890615733","1997-03-11 03:05:37.497","51039.692988282535","1998-08-14 16:37:54.190","0.49856453150882957","0.7683412669750984","0.40135408978291687","27089788","REV-PPL-15","3","3","57.02109659240191","23.662856498106134","w2_f814w","19.53860092163086","0.10700035095214844"
"N","1.716236529811736","0","0","0.10751949995756149","17405110174331","0.3499999940395355","0","1","1","N","50160.07101914799","1996-03-18 01:42:16.057","50160.096482106484","1996-03-18 02:18:56.057","0.4990510466406565","0.7680148632235114","0.40137416797127873","65684426","PPL-15","1","1","56.98445170000001","23.6641125","w2_f814w","19.592899322509766","0"
"N","1.3011828545601136","0","0","0.10751949995756149","17405110145442","0.3499999940395355","0","1","1","N","50160.07101914799","1996-03-18 01:42:16.057","50160.096482106484","1996-03-18 02:18:56.057","0.4990434022274855","0.7680115219478327","0.4013900657073986","62805463","PPL-15","1","1","56.9847388","23.665107000000003","w2_f814w","19.286300659179688","0"
"N","1.8531182760833411","0","0","0.10751949995756149","17405110148488","0.3499999940395355","0","1","1","N","50160.07101914799","1996-03-18 01:42:16.057","50160.096482106484","1996-03-18 02:18:56.057","0.4990160276392688","0.7680121539449091","0.4014228886748061","533917","PPL-15","1","1","56.98619630000001","23.667160300000006","w2_f814w","19.62190055847168","0"
"N","1.3073118784094369","0","0","0.10751949995756149","17405110143776","0.3499999940395355","0","1","1","N","50160.07101914799","1996-03-18 01:42:16.057","50160.096482106484","1996-03-18 02:18:56.057","0.4989027086719067","0.7680488403487205","0.4014935443052854","24416362","PPL-15","1","1","56.9933913","23.671580400000003","w2_f814w","18.134300231933594","0"
"Y","1.1384946043773363","0","0","0.10751949995756149","17405118298698","0.3499999940395355","0","1","1","N","50518.12890615733","1997-03-11 03:05:37.497","50518.15234369924","1997-03-11 03:39:22.497","0.49885267332340777","0.7680821267558409","0.40149203837275693","43732900","REV-PPL-15","1","1","56.99715063797654","23.67148618977463","w2_f814w","17.914199829101562","0"
"N","1.3378494529313938","0","0","0.10751949995756149","17405118313753","0.3499999940395355","0","1","1","N","50160.07101914799","1996-03-18 01:42:16.057","50160.096482106484","1996-03-18 02:18:56.057","0.4987023078310659","0.768207619361829","0.40143873968315524","59203190","PPL-15","1","1","57.009315400000006","23.6681519","w2_f814w","17.708599090576172","0"
"N","0.9019354979197184","0","0","0.10751949995756149","17405118300618","0.3499999940395355","0","1","1","N","50160.07101914799","1996-03-18 01:42:16.057","50160.096482106484","1996-03-18 02:18:56.057","0.4987004898346384","0.7681723564826962","0.4015084708627117","6725940","PPL-15","1","1","57.008209599999994","23.672514200000002","w2_f814w","19.741899490356445","0"
"Y","1.5917203759634366","0","0","0.10751949995756149","17405118313480","0.3499999940395355","0","1","1","N","50518.12890615733","1997-03-11 03:05:37.497","50518.15234369924","1997-03-11 03:39:22.497","0.4986521239952793","0.7682407720547184","0.40143763573978186","88593713","REV-PPL-15","1","1","57.01307786507501","23.668082839773493","w2_f814w","17.820199966430664","0"
"Y","1.0232974765121297","0.06686459355298793","16.425666719832197","0.10751949995756149","17405118275216","0.3499999940395355","0","1","3","N","50518.12890615733","1997-03-11 03:05:37.497","51039.692988282535","1998-08-14 16:37:54.190","0.49865051320791826","0.768205418387061","0.4015072861594931","30712970","REV-PPL-15","3","3","57.01195822570466","23.672440085142508","w2_f814w","19.713499069213867","0.0003986358642578125"
"N","1.0822580706688665","0","0","0.10751949995756149","17405118273625","0.3499999940395355","0","1","1","N","50160.07101914799","1996-03-18 01:42:16.057","50160.096482106484","1996-03-18 02:18:56.057","0.4985866120555321","0.7682347671367431","0.40153048805954994","55780195","PPL-15","1","1","57.01631110000001","23.6738916","w2_f814w","19.23390007019043","0"
"Y","1.5033333532271846","0","0","0.10751949995756149","17405118469611","0.3499999940395355","0","1","1","N","50518.12890615733","1997-03-11 03:05:37.497","50518.15234369924","1997-03-11 03:39:22.497","0.49873589493736514","0.768095704027727","0.40161112603567245","47018374","REV-PPL-15","1","1","57.00374043632385","23.678936451002343","w2_f814w","17.338199615478516","0"
"N","2.018171997480495","0","0","0.10751949995756149","17405118479479","0.3499999940395355","0","1","1","N","50160.07101914799","1996-03-18 01:42:16.057","50160.096482106484","1996-03-18 02:18:56.057","0.4987856320833255","0.7680627100591763","0.40161245827761777","58867395","PPL-15","1","1","57.0000065","23.6790198","w2_f814w","17.585899353027344","0"
"N","1.2715053814713673","0","0","0.10751949995756149","17405118490843","0.3499999940395355","0","1","1","N","50160.07101914799","1996-03-18 01:42:16.057","50160.096482106484","1996-03-18 02:18:56.057","0.49859104373714674","0.7681823668934076","0.40162522617378593","42068370","PPL-15","1","1","57.014293800000004","23.679818600000004","w2_f814w","19.57080078125","0"
"Y","0.955645147190299","0.030945439794880934","5.011776895367349","0.10751949995756149","17405118268555","0.3499999940395355","0","1","2","N","50671.06682549324","1997-08-11 01:36:13.723","51039.692988282535","1998-08-14 16:37:54.190","0.49853662006904265","0.7682676768490652","0.40152959437659475","56076442","PPL-15-NEW","2","2","57.02005538381227","23.673835690728026","w2_f814w","19.181349754333496","0.0021505355834960938"
"Y","1.474139831399405","0.10256847989772774","15.324012033628174","0.10751949995756149","17405118337982","0.3499999940395355","0","1","2","N","50671.06682549324","1997-08-11 01:36:13.723","51039.692988282535","1998-08-14 16:37:54.190","0.49848817308146665","0.7681765084559162","0.40176410137737395","11471201","PPL-15-NEW","2","2","57.019493101852134","23.688507387838055","w2_f814w","17.455699920654297","0.07220077514648438"
"Y","3.582903262107603","0.043947108091804445","18.173449543343736","0.10751949995756149","17405118337431","0.3499999940395355","0","1","2","N","50671.06682549324","1997-08-11 01:36:13.723","51039.692988282535","1998-08-14 16:37:54.190","0.4984762034859682","0.7681802291227741","0.4017718384161494","13093796","PPL-15-NEW","2","2","57.020248052053105","23.68899147605156","w2_f814w","16.84214973449707","0.026350021362304688"
"Y","2.9433870828279884","0.6018011634910877","20.788836733843336","0.10751949995756149","17405119552010","0.3499999940395355","0","1","2","N","50671.06682549324","1997-08-11 01:36:13.723","51039.692988282535","1998-08-14 16:37:54.190","0.4982242957211066","0.7685676722701046","0.40134310047121574","9027145","PPL-15-NEW","2","2","57.04665985641522","23.66216906090159","w2_f814w","16.712349891662598","0.007550239562988281"
"Y","1.0020430370043683","0","0","0.10751949995756149","17405119483082","0.3499999940395355","0","1","1","N","51039.668914152775","1998-08-14 16:03:14.187","51039.692988282535","1998-08-14 16:37:54.190","0.4981875957614817","0.7684665465827396","0.40158222845824804","47547828","PPL-15-NEW","1","1","57.04514507436339","23.677128546268445","w2_f814w","19.912099838256836","0"
"Y","1.5329069869462835","0","0","0.31666529178619385","17405335034147","0.3499999940395355","0","1","1","N","51398.94807309704","1999-08-08 22:45:13.517","51398.97862868523","1999-08-08 23:29:13.520","0.5019415040897792","0.7648981834338785","0.40371462130251534","104799679","ANY","1","1","56.72631253245346","23.81060374719289","w2_f606w","19.628890991210938","0"
"Y","1.6155814015588095","0","0","0.31666529178619385","17405334825872","0.3499999940395355","0","1","1","N","51398.94807309704","1999-08-08 22:45:13.517","51398.97862868523","1999-08-08 23:29:13.520","0.5017006540853226","0.7650742136877134","0.40368044446333734","96828170","ANY","1","1","56.74497120147857","23.808463398876192","w2_f606w","19.489891052246094","0"
"Y","1.7081395138141722","0","0","0.31666529178619385","17405334800200","0.3499999940395355","0","1","1","N","51398.94807309704","1999-08-08 22:45:13.517","51398.97862868523","1999-08-08 23:29:13.520","0.5018103549183747","0.764919773342254","0.40383673439691403","47805059","ANY","1","1","56.73392166226658","23.81825145292164","w2_f606w","19.492891311645508","0"
"Y","1.5822093154108803","0","0","0.31666529178619385","17405334840880","0.3499999940395355","0","1","1","N","51398.94807309704","1999-08-08 22:45:13.517","51398.97862868523","1999-08-08 23:29:13.520","0.5016521491929903","0.7650276108287883","0.40382901812670036","1336981","ANY","1","1","56.74591103373489","23.817768184583247","w2_f606w","19.682390213012695","0"
"Y","1.0726789204297704","0.10226546587001434","17.24058455300132","0.180098295211792","17405325258641","0.40249999701976774","0.06062178170618645","2","2","N","51800.148068583105","2000-09-13 03:33:13.127","51809.93579876842","2000-09-22 22:27:33.017","0.4984222447881419","0.7663310790273277","0.40535409609969303","3634635","ROQUE23","4","2","56.95999724995318","23.9133185251511","w2_f785lp","19.38264560699463","0.0988454818725586"
