source_id,hip_source_id,angular_distance,score,xm_flag
1986461686244859008,110351,0.003265912,14.561123670785273,8
1972198271665518208,106093,0.000739895,15.406785177787926,8
965792188998279936,30972,0.004087624,11.018448830732048,8
2082604907127210240,99639,0.027437964,7.706531619653551,72
2131342100048643584,93408,0.22689764,6.384244699416881,72
1374695306328813568,76669,0.004578949,16.095547711719163,8
1963714268134133120,105811,0.001501935,16.338845973746864,8
198271397081746560,22678,0.006713423,13.493323755503997,8
898059352148520960,35710,0.003925358,15.078248817235709,8
378607281314502016,1473,0.005037077,15.6527500217379,8
810952158347760128,45688,0.017168105,12.591614658321154,8
2060523518197844608,99770,0.0074171,10.916943691844851,8
1339952869195300608,84380,0.003705544,16.11391605722643,8
2059262344012317312,99303,0.006318771,11.88913774560132,8
2093931938472201600,92791,0.039576128,0.7808167717509782,8
2057760376738256384,101214,0.000752157,17.637716366363307,8
2048569387253206784,96387,0.003368891,11.244839253228243,8
1337327682103944576,85181,0.05125594,9.442454503894847,72
2060590416602748416,100108,0.002215045,14.62187772863501,8
2060190022592875520,98425,0.005519593,10.772111725228811,8
1963756118296155776,105942,0.001905511,15.527560525690523,8
4609802834185436928,87808,0.005038034,15.095599415269577,8
342474339928013056,9021,0.006478061,9.551514917978087,8
1340068730232295552,84606,0.08975376,9.76093393818701,72
3456177332896378496,27639,0.006459439,13.196387180181713,8
1387349065967311744,75415,0.050114866,10.5844068560638,72
2048824680109512320,97118,0.002726662,14.271920467902648,8
184433149893809024,25292,0.003414756,13.870115281940413,8
198558953732674816,22453,0.012753382,5.328481099419099,8
2096869455581362560,91973,0.12717603,8.11815680979772,72
323159631479218560,6514,0.000525828,17.73003877904375,8
369934093075424640,5550,0.003430808,14.99260588530067,8
225643223661003392,19302,0.002628538,9.927010841785082,8
1907131544341497600,109937,0.003403615,15.617832753504112,8
198776553956317312,23179,0.004681179,14.813254239403358,8
752050530171865984,52139,0.000127647,19.759264226821564,8
1373540063205059712,78012,0.005823581,7.1682219597290135,8
378821548641870336,1686,0.002102029,17.02020945741408,8
2057110874609437952,100122,0.051755633,7.716545080570058,72
751069903238695680,51685,0.00267879,18.24346610611842,8
895232026718165888,37204,0.007381943,9.999165770617331,72
140457735662620800,13328,0.007244204,14.571835746179822,8
2059372363884259072,98110,0.004210333,13.353821006411806,8
797843574562367104,47631,0.000971712,19.844086993771292,8
797655936030681088,46735,0.004024333,17.085314227227677,8
137319832555250816,13905,0.002403017,16.752410141515362,8
752768270746349184,50857,0.01238796,6.6686577594687355,8
747570290871415680,49593,0.010029646,13.51233279761096,8
797819831983352960,47436,0.000573871,20.677086804161434,8
